=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2022-3-10_3-3-0
====================================================================================
3:3:0 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5405.207031, 159.519196, 7426.654297>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5404.973145, 159.677170, 7426.331543>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5404.739746, 159.835114, 7426.008789>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5404.520996, 159.984100, 7425.705078>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5404.303223, 160.133331, 7425.400391>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5404.158203, 160.232803, 7425.196777>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5403.980957, 160.356705, 7424.948242>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5403.819824, 160.478729, 7424.724121>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5403.627441, 160.625061, 7424.455566>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5403.498535, 160.722733, 7424.275391>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5403.291992, 160.877411, 7423.991211>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5403.080566, 161.036102, 7423.700195>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5402.938965, 161.141968, 7423.505859>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5402.726074, 161.300797, 7423.213867>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5402.513672, 161.459564, 7422.922363>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5402.372559, 161.565369, 7422.728516>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5402.136230, 161.733521, 7422.401367>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5401.884277, 161.911774, 7422.050781>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5401.674805, 162.060287, 7421.758789>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5401.464844, 162.208817, 7421.466309>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5401.254883, 162.357346, 7421.173828>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5401.086914, 162.476196, 7420.939941>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5400.834473, 162.654373, 7420.589355>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5400.582520, 162.831375, 7420.241211>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5400.373535, 162.978821, 7419.951172>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5400.205566, 163.096863, 7419.718750>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5399.996094, 163.244354, 7419.428223>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5399.783691, 163.392212, 7419.133789>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5399.522461, 163.545670, 7418.768066>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5399.298828, 163.695969, 7418.457520>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5399.075684, 163.848190, 7418.145996>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5398.852051, 164.000458, 7417.834473>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5398.672852, 164.122238, 7417.585449>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5398.449707, 164.274445, 7417.274414>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5398.226074, 164.426712, 7416.962402>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5398.046875, 164.548508, 7416.713867>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5397.771484, 164.735336, 7416.331543>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5397.488770, 164.927429, 7415.938477>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5397.252930, 165.087418, 7415.611328>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5396.943359, 165.282486, 7415.180176>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5396.604980, 165.481018, 7414.704590>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5396.378906, 165.613373, 7414.388184>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5396.100586, 165.776337, 7413.997559>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5395.781738, 165.963242, 7413.550293>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5395.410156, 166.181229, 7413.028320>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5395.091797, 166.368118, 7412.581055>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.832031, 166.523239, 7412.216309>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.574219, 166.678162, 7411.854004>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.404297, 166.788071, 7411.614746>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.353027, 166.824188, 7411.540527>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.319824, 166.848206, 7411.491211>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.269531, 166.884293, 7411.416992>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.227051, 166.914368, 7411.354980>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.184570, 166.944489, 7411.292480>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5394.119141, 166.989746, 7411.199707>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5393.856445, 167.164536, 7410.838867>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5393.635742, 167.310272, 7410.537598>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5393.414551, 167.456100, 7410.234375>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5393.149902, 167.630997, 7409.872070>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5392.884766, 167.805984, 7409.508789>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5392.663574, 167.952209, 7409.205566>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5392.345215, 168.167007, 7408.760254>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5392.071777, 168.351044, 7408.378906>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5391.795898, 168.535461, 7407.993164>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5391.560059, 168.689789, 7407.663574>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5391.325195, 168.844040, 7407.334961>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5391.093750, 168.996765, 7407.009277>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.962402, 169.084412, 7406.821777>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.875000, 169.142807, 7406.696777>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.766602, 169.215820, 7406.541504>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.658203, 169.288757, 7406.386719>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.571289, 169.347153, 7406.262207>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.463867, 169.419968, 7406.108887>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.303223, 169.525589, 7405.886719>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5390.055176, 169.687073, 7405.546387>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5389.889648, 169.794724, 7405.319824>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5389.681641, 169.929306, 7405.036133>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5389.474609, 170.063843, 7404.752930>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5389.309082, 170.171494, 7404.526367>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5389.113770, 170.304718, 7404.260254>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5388.874023, 170.473312, 7403.928223>)
3:34:44 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5388.631836, 170.645386, 7403.589844>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5388.430664, 170.788757, 7403.307129>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5388.188477, 170.960831, 7402.968750>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5387.985840, 171.104294, 7402.686523>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5387.783691, 171.247742, 7402.403809>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5387.621582, 171.363281, 7402.176758>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5387.459961, 171.479218, 7401.951660>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5387.356445, 171.556015, 7401.808594>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5387.227539, 171.652008, 7401.628906>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5387.097656, 171.748032, 7401.449219>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5386.967773, 171.844116, 7401.269043>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5386.864746, 171.920883, 7401.125977>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5386.680664, 172.056259, 7400.872559>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5386.422363, 172.237503, 7400.516113>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5386.249023, 172.358475, 7400.277344>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5386.033691, 172.509583, 7399.979980>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5385.825195, 172.659851, 7399.692871>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5385.658203, 172.780121, 7399.463379>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5385.449219, 172.930450, 7399.175293>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5385.229980, 173.089981, 7398.870605>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5385.015625, 173.246826, 7398.570801>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5384.835938, 173.377609, 7398.320313>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5384.657227, 173.508331, 7398.070313>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5384.513672, 173.612946, 7397.870605>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5384.370605, 173.717499, 7397.670898>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5384.156250, 173.873291, 7397.372559>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5383.943848, 174.026672, 7397.079102>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5383.766602, 174.154480, 7396.834961>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5383.589844, 174.282272, 7396.590820>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5383.413086, 174.410095, 7396.346680>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5383.271484, 174.512360, 7396.150879>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5383.094238, 174.640198, 7395.906738>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5382.895996, 174.784119, 7395.631348>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5382.647949, 174.963913, 7395.287598>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5382.482910, 175.083755, 7395.058105>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5382.276367, 175.233566, 7394.771973>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5382.069824, 175.383377, 7394.485352>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5381.822266, 175.563126, 7394.142090>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5381.508301, 175.790268, 7393.707031>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5381.258301, 175.978271, 7393.362305>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5381.126953, 176.084381, 7393.181641>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5380.929199, 176.243607, 7392.910156>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5380.764648, 176.376282, 7392.683594>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5380.599609, 176.509003, 7392.456543>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5380.390625, 176.676666, 7392.170898>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5380.176758, 176.848663, 7391.876953>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5380.034668, 176.963257, 7391.681641>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5379.856445, 177.106613, 7391.436523>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5379.678711, 177.249832, 7391.192383>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5379.500000, 177.393250, 7390.947754>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5379.320801, 177.537674, 7390.701172>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5379.056152, 177.750702, 7390.337402>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5378.904785, 177.872482, 7390.128906>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5378.672363, 178.055786, 7389.808105>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5378.472168, 178.209290, 7389.531738>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5378.272461, 178.362701, 7389.255859>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5378.071777, 178.516220, 7388.979004>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5377.911133, 178.639297, 7388.757324>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5377.629395, 178.854721, 7388.369141>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5377.347656, 179.070129, 7387.980469>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5377.145996, 179.223953, 7387.704102>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5376.941406, 179.378296, 7387.420898>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5376.724609, 179.533920, 7387.121582>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5376.448242, 179.733505, 7386.737793>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5376.166992, 179.935806, 7386.348633>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5376.012207, 180.066818, 7386.138184>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5375.859375, 180.197693, 7385.928711>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5375.706055, 180.328568, 7385.719238>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5375.553711, 180.459381, 7385.510742>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5375.400391, 180.590256, 7385.301270>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5375.253418, 180.715454, 7385.101074>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5375.047363, 180.890961, 7384.821289>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.877930, 181.037033, 7384.590332>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.708984, 181.182983, 7384.360840>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.540039, 181.329041, 7384.130371>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.370605, 181.475021, 7383.900879>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.202148, 181.620926, 7383.671387>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.147461, 181.668167, 7383.597656>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.103516, 181.706528, 7383.536621>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.067383, 181.738388, 7383.486328>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5374.022949, 181.776688, 7383.425781>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5373.994141, 181.802155, 7383.385742>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5373.964844, 181.827637, 7383.345703>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5373.898438, 181.881699, 7383.261719>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5373.669434, 182.054749, 7382.995117>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5373.518555, 182.170212, 7382.817383>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5373.281250, 182.344635, 7382.537109>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5373.003418, 182.548660, 7382.206055>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5372.843750, 182.665390, 7382.015625>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5372.645996, 182.811401, 7381.778809>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5372.459961, 182.945023, 7381.562012>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5372.238281, 183.104294, 7381.303711>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5372.081543, 183.211121, 7381.119141>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5371.878418, 183.345001, 7380.880859>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5371.675781, 183.478668, 7380.643555>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5371.473145, 183.612152, 7380.406250>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5371.315918, 183.714691, 7380.224121>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5371.182617, 183.797943, 7380.078125>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5371.070313, 183.867233, 7379.956055>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5370.980957, 183.922516, 7379.858887>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5370.847168, 184.005249, 7379.714355>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5370.735352, 184.074081, 7379.593262>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5370.645508, 184.129028, 7379.497070>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5370.511230, 184.221130, 7379.351563>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5370.312012, 184.374435, 7379.133789>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5370.145996, 184.502472, 7378.952148>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5369.979980, 184.630753, 7378.769043>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5369.814453, 184.759293, 7378.585938>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5369.648438, 184.888092, 7378.401855>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5369.453125, 185.040131, 7378.186035>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5369.283691, 185.169495, 7378.002930>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5369.170410, 185.255890, 7377.879883>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5369.057617, 185.342392, 7377.757324>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5368.916016, 185.450653, 7377.604004>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5368.774414, 185.559113, 7377.449219>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5368.612793, 185.689392, 7377.272461>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5368.455078, 185.812592, 7377.107422>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5368.250000, 185.969208, 7376.899902>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5368.122070, 186.067215, 7376.769531>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5367.993652, 186.165298, 7376.639160>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5367.865723, 186.263474, 7376.509277>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5367.763184, 186.342056, 7376.404297>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5367.628418, 186.447372, 7376.264160>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5367.435547, 186.586380, 7376.059570>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5367.300781, 186.678955, 7375.916992>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5367.131348, 186.794632, 7375.736816>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5366.930176, 186.933441, 7375.521973>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5366.761230, 187.049088, 7375.342285>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5366.626465, 187.141602, 7375.198730>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5366.469238, 187.246582, 7375.037109>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5366.250977, 187.387787, 7374.816895>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5366.094727, 187.488525, 7374.658691>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5365.937500, 187.589127, 7374.500488>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5365.781250, 187.689667, 7374.342285>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5365.656738, 187.770050, 7374.216797>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5365.474609, 187.887283, 7374.032227>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5365.300781, 187.999527, 7373.855957>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5365.126953, 188.111847, 7373.679199>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5364.981445, 188.205444, 7373.531250>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5364.807617, 188.317871, 7373.354980>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5364.691406, 188.392899, 7373.237305>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5364.540527, 188.490326, 7373.083984>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5364.321289, 188.650436, 7372.867676>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5364.171875, 188.765686, 7372.719238>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5363.991699, 188.904190, 7372.541504>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5363.841797, 189.019730, 7372.393066>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5363.721191, 189.112335, 7372.274414>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5363.541992, 189.250504, 7372.096680>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5363.342285, 189.403534, 7371.900879>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5363.169922, 189.534882, 7371.731934>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5362.998047, 189.666489, 7371.563965>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5362.854492, 189.776260, 7371.423340>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5362.681641, 189.908127, 7371.253418>)
3:34:45 | "Survivor" (steamid=76561198253386609) teleported to crosshair (pos=<5362.530762, 190.024551, 7371.104492>)
